json_file,profile,site_mode,start_time,end_time,chars_typed,duration_s,computed_wpm,mean_iki_ms,std_iki_ms,median_iki_ms,min_iki_ms,max_iki_ms,backspace_count,backspace_rate,burst_fraction,autocorr_lag1,extracted_wpm,extracted_accuracy
run_20251202T101507_iter1.json,human_like,standard,2025-12-02T10:14:53.258985Z,2025-12-02T10:15:07.905579Z,56,7.827826976776123,85.84757966594222,137.3302978381776,60.01835981651146,136.78479194641113,4.974365234375,293.88928413391113,2,0.03571428571428571,0.03508771929824561,-0.07419583178904758,13.0,13.0
run_20251202T102057_iter1.json,human_like,standard,2025-12-02T10:20:42.115580Z,2025-12-02T10:20:57.855470Z,62,8.59080982208252,86.60417532321128,138.56144874326645,54.74248342085868,138.93485069274902,8.740663528442383,244.7640895843506,1,0.016129032258064516,0.016129032258064516,0.09654384779318691,9.0,9.0
run_20251202T102116_iter2.json,human_like,standard,2025-12-02T10:20:59.918397Z,2025-12-02T10:21:16.195167Z,71,9.566624164581299,89.05962911706894,131.04964609015477,59.32157969875138,131.4408779144287,8.030176162719727,226.74131393432617,3,0.04225352112676056,0.0410958904109589,-0.09560695415218307,7.0,7.0
run_20251202T102131_iter3.json,human_like,standard,2025-12-02T10:21:18.003675Z,2025-12-02T10:21:31.274895Z,41,5.754283666610718,85.50151999888959,143.85709166526794,51.24103198979509,147.4364995956421,51.0859489440918,222.1832275390625,0,0.0,0.0,0.05898528913142886,14.0,14.0
run_20251202T102150_iter4.json,human_like,standard,2025-12-02T10:21:33.126314Z,2025-12-02T10:21:50.297306Z,67,9.698739051818848,82.8973741539342,144.75729928087833,58.317614372936156,139.9993896484375,7.935762405395508,235.44931411743164,1,0.014925373134328358,0.014925373134328358,-0.0490634601490409,1.0,1.0
run_20251202T102206_iter5.json,human_like,standard,2025-12-02T10:21:52.103518Z,2025-12-02T10:22:06.723195Z,68,9.132518768310547,89.35103455045561,132.35534446826878,54.136280295302974,125.77486038208008,5.571842193603516,227.43701934814453,2,0.029411764705882353,0.028985507246376812,-0.1466229894539602,1.0,1.0
run_20251202T102220_iter6.json,human_like,standard,2025-12-02T10:22:08.504344Z,2025-12-02T10:22:20.227816Z,49,5.758205890655518,102.11513988310372,117.51440593174526,49.567050074026874,108.72960090637207,7.523536682128906,223.42300415039062,1,0.02040816326530612,0.02040816326530612,0.049136463215528337,12.0,12.0
run_20251202T102236_iter7.json,human_like,standard,2025-12-02T10:22:22.040518Z,2025-12-02T10:22:36.284501Z,61,8.59009313583374,85.21444278018916,140.8211989480941,59.773424939177545,151.27086639404297,7.458925247192383,230.10778427124023,1,0.01639344262295082,0.01639344262295082,-0.14056514206169346,3.0,3.0
run_20251202T102251_iter8.json,human_like,standard,2025-12-02T10:22:38.053839Z,2025-12-02T10:22:51.772730Z,55,7.753607749938965,85.12166481534939,143.58532870257343,49.84424699656612,141.2264108657837,47.395944595336914,217.8671360015869,0,0.0,0.0,0.06819794560458838,9.0,9.0
run_20251202T102307_iter9.json,human_like,standard,2025-12-02T10:22:53.601135Z,2025-12-02T10:23:07.054092Z,48,6.026504278182983,95.57779658187954,122.98988322822414,59.8017419889257,102.5080680847168,11.676311492919922,229.37774658203125,2,0.041666666666666664,0.04081632653061224,-0.05590149096106864,7.0,7.0
run_20251202T102321_iter10.json,human_like,standard,2025-12-02T10:23:08.834068Z,2025-12-02T10:23:21.059693Z,52,7.1068034172058105,87.80318848967667,139.34908661187865,50.98838958027112,139.39809799194336,52.2921085357666,229.47049140930176,0,0.0,0.0,0.034138737000534124,7.0,7.0
run_20251202T102336_iter11.json,human_like,standard,2025-12-02T10:23:22.868308Z,2025-12-02T10:23:36.060946Z,43,6.517329216003418,79.1735361063168,155.17450514293853,49.79110280241748,156.144380569458,59.897422790527344,226.45187377929688,0,0.0,0.0,0.022338615018621735,9.0,9.0
run_20251202T102351_iter12.json,human_like,standard,2025-12-02T10:23:37.872138Z,2025-12-02T10:23:51.627995Z,51,6.836813926696777,89.51538049181472,134.05517503327013,48.37629026602912,139.36281204223633,7.797002792358398,221.72045707702637,1,0.0196078431372549,0.0196078431372549,-0.15010652666689372,12.0,12.0
run_20251202T102408_iter13.json,human_like,standard,2025-12-02T10:23:53.434853Z,2025-12-02T10:24:08.517891Z,64,9.118996143341064,84.21979655741102,138.16660823244038,50.73962447399001,138.92102241516113,6.456136703491211,231.63366317749023,3,0.046875,0.045454545454545456,0.01096735781331043,6.0,6.0
run_20251202T102425_iter14.json,human_like,standard,2025-12-02T10:24:10.324676Z,2025-12-02T10:24:25.638631Z,59,7.506755590438843,94.31504615679256,127.23314560065835,54.455510528747425,111.6793155670166,6.934642791748047,228.4379005432129,1,0.01694915254237288,0.01694915254237288,-0.01006069500800731,4.0,4.0
run_20251202T102439_iter15.json,human_like,standard,2025-12-02T10:24:27.407977Z,2025-12-02T10:24:39.395608Z,48,6.5618860721588135,87.7796404365948,136.70595983664194,55.84783776795292,150.95925331115723,7.140874862670898,216.12024307250977,1,0.020833333333333332,0.020833333333333332,-0.061608604608689145,7.0,7.0
run_20251202T102453_iter16.json,human_like,standard,2025-12-02T10:24:41.196441Z,2025-12-02T10:24:53.092711Z,51,6.89461612701416,88.76491290096492,137.8923225402832,51.469672457318836,138.60249519348145,47.80077934265137,232.38706588745117,0,0.0,0.0,0.1334585166395808,6.0,6.0
run_20251202T102512_iter17.json,human_like,standard,2025-12-02T10:24:54.852724Z,2025-12-02T10:25:12.166289Z,71,9.898061037063599,86.07746474886943,135.5898772200493,55.97075880719113,134.5653533935547,8.850336074829102,229.89535331726074,3,0.04225352112676056,0.0410958904109589,0.05703598350975923,10.0,10.0
run_20251202T102525_iter18.json,human_like,standard,2025-12-02T10:25:13.944932Z,2025-12-02T10:25:25.997943Z,39,4.398168087005615,106.4079386558021,112.77354069245168,52.0107269802964,107.7277660369873,9.718656539916992,219.9110984802246,1,0.02564102564102564,0.02564102564102564,0.053760530420265476,12.0,12.0
run_20251202T102542_iter19.json,human_like,standard,2025-12-02T10:25:27.825750Z,2025-12-02T10:25:42.856524Z,66,8.486894845962524,93.32035030182784,128.58931584791705,54.607658989140496,132.06684589385986,10.675907135009766,225.42262077331543,1,0.015151515151515152,0.015151515151515152,0.039262630478516664,8.0,8.0
run_20251202T102556_iter20.json,human_like,standard,2025-12-02T10:25:44.693507Z,2025-12-02T10:25:56.850871Z,52,7.18570876121521,86.83903296610539,138.18670694644635,53.246959221772016,127.29227542877197,8.316993713378906,234.3897819519043,1,0.019230769230769232,0.019230769230769232,0.15174466375708662,13.0,13.0
run_20251202T104721_iter1.json,bot_obvious,standard,2025-12-02T10:47:15.740217Z,2025-12-02T10:47:21.729265Z,47,0.8245687484741211,683.9939071711024,17.92540757552437,5.409025604961365,17.74907112121582,6.997346878051758,33.807992935180664,0,0.0,0.9782608695652174,0.04104415319416137,24.0,24.0
run_20251202T104730_iter2.json,bot_obvious,standard,2025-12-02T10:47:23.323098Z,2025-12-02T10:47:30.627056Z,43,0.8404285907745361,613.9724488959331,20.01020454225086,5.539927989558436,20.126819610595703,8.180856704711914,33.45680236816406,0,0.0,0.9523809523809523,-0.44409447466096175,60.0,60.0
run_20251202T104739_iter3.json,bot_obvious,standard,2025-12-02T10:47:32.110815Z,2025-12-02T10:47:39.746345Z,55,1.0619947910308838,621.4719747912649,19.666570204275626,6.025597754213073,19.74809169769287,7.630825042724609,30.14349937438965,0,0.0,0.9814814814814815,-0.2547822225080399,24.0,24.0
run_20251202T104748_iter4.json,bot_obvious,standard,2025-12-02T10:47:41.154470Z,2025-12-02T10:47:48.575806Z,47,0.959967851638794,587.5196747861673,20.86886633997378,5.94039308022051,21.172523498535156,9.048938751220703,34.56473350524902,0,0.0,0.9347826086956522,0.05890596216672048,24.0,24.0
run_20251202T104757_iter5.json,bot_obvious,standard,2025-12-02T10:47:50.105998Z,2025-12-02T10:47:57.496425Z,58,1.0266838073730469,677.9107598675778,18.01199662057977,6.5289177415758655,17.686128616333008,7.282018661499023,32.46355056762695,0,0.0,0.9473684210526315,-0.05761389511212277,18.0,18.0
run_20251202T104806_iter6.json,bot_obvious,standard,2025-12-02T10:47:58.920540Z,2025-12-02T10:48:06.159719Z,41,0.8197512626647949,600.1820581533938,20.493781566619873,5.83593472504984,20.85256576538086,8.324861526489258,33.20813179016113,0,0.0,0.95,0.07119081365658834,96.0,96.0
run_20251202T104814_iter7.json,bot_obvious,standard,2025-12-02T10:48:07.524801Z,2025-12-02T10:48:14.995170Z,48,0.8552761077880859,673.4667258385722,18.19736399549119,5.851262446445295,17.429113388061523,7.4520111083984375,28.948545455932617,0,0.0,1.0,-0.33611612645390465,35.0,35.0
run_20251202T104825_iter8.json,bot_obvious,standard,2025-12-02T10:48:16.455055Z,2025-12-02T10:48:25.284902Z,65,1.0345845222473145,753.9258351803791,16.16538316011429,4.646807542117764,16.305923461914062,7.398366928100586,28.38754653930664,0,0.0,1.0,-0.10828680982922419,60.0,60.0
run_20251202T104833_iter9.json,bot_obvious,standard,2025-12-02T10:48:26.701677Z,2025-12-02T10:48:33.976114Z,57,0.8854079246520996,772.5252744589584,15.810855797358922,4.457859468439074,15.969991683959961,7.428407669067383,26.621103286743164,0,0.0,1.0,-0.011612658013727451,95.0,95.0
run_20251202T104842_iter10.json,bot_obvious,standard,2025-12-02T10:48:35.374514Z,2025-12-02T10:48:42.849486Z,55,0.8676366806030273,760.6870649374631,16.067345937093098,4.585070912592519,15.891790390014648,7.966756820678711,31.203508377075195,0,0.0,0.9814814814814815,-0.2966246921594715,60.0,60.0
run_20251202T104851_iter11.json,bot_obvious,standard,2025-12-02T10:48:44.260963Z,2025-12-02T10:48:51.741699Z,59,1.0924344062805176,648.0938314736659,18.835075970353753,5.832486122181231,19.748210906982422,7.690191268920898,35.12406349182129,0,0.0,0.9827586206896551,-0.10585960462562927,30.0,30.0
run_20251202T104900_iter12.json,bot_obvious,standard,2025-12-02T10:48:53.207157Z,2025-12-02T10:49:00.696818Z,57,1.028414249420166,665.1016362187207,18.36454016821725,5.389923175130649,17.794013023376465,7.766008377075195,29.834985733032227,0,0.0,1.0,-0.08202695337317345,48.0,48.0
run_20251202T104909_iter13.json,bot_obvious,standard,2025-12-02T10:49:02.202531Z,2025-12-02T10:49:09.523247Z,45,0.8576982021331787,629.5920857207904,19.493140957572244,4.897465230378789,19.15299892425537,8.2244873046875,28.79953384399414,0,0.0,1.0,-0.08668108072263414,107.0,107.0
run_20251202T104918_iter14.json,bot_obvious,standard,2025-12-02T10:49:10.896166Z,2025-12-02T10:49:18.703719Z,65,1.2519471645355225,623.0294872622546,19.56167444586754,6.466280929543506,19.199252128601074,7.502079010009766,38.32840919494629,0,0.0,0.953125,0.23545850033132326,36.0,36.0
run_20251202T104927_iter15.json,bot_obvious,standard,2025-12-02T10:49:20.114564Z,2025-12-02T10:49:27.613951Z,58,1.0734174251556396,648.3964054329413,18.831884651853326,6.205991740843855,17.705917358398438,8.345842361450195,32.98330307006836,0,0.0,0.9298245614035088,-0.2061788823164579,36.0,36.0
run_20251202T104936_iter16.json,bot_obvious,standard,2025-12-02T10:49:29.043427Z,2025-12-02T10:49:36.621502Z,54,1.1293537616729736,573.7794675072247,21.308561540999502,7.523127409790058,22.68195152282715,7.76982307434082,41.229963302612305,0,0.0,0.9056603773584906,-0.16991934385274834,42.0,42.0
run_20251202T104946_iter17.json,bot_obvious,standard,2025-12-02T10:49:38.078462Z,2025-12-02T10:49:46.014296Z,77,1.4109253883361816,654.8893425821879,18.564807741265547,5.917802424792872,18.008947372436523,7.526397705078125,37.7354621887207,0,0.0,0.9605263157894737,-0.011932117999196877,12.0,12.0
run_20251202T104955_iter18.json,bot_obvious,standard,2025-12-02T10:49:47.480740Z,2025-12-02T10:49:55.080390Z,55,1.0821318626403809,609.9071867171647,20.039478937784832,5.889932932974928,20.90895175933838,8.205175399780273,32.98807144165039,0,0.0,0.9814814814814815,-0.25843131331089997,24.0,24.0
run_20251202T105003_iter19.json,bot_obvious,standard,2025-12-02T10:49:56.496077Z,2025-12-02T10:50:03.742526Z,47,0.8125312328338623,694.1271636204546,17.66372245291005,5.743315267157097,17.40097999572754,7.395029067993164,31.991958618164062,0,0.0,0.9565217391304348,-0.13245475690718814,24.0,24.0
run_20251202T105013_iter20.json,bot_obvious,standard,2025-12-02T10:50:05.319998Z,2025-12-02T10:50:13.666876Z,62,1.5521905422210693,479.3225958814253,25.445746593788023,8.304008073457537,25.582075119018555,8.541345596313477,43.49064826965332,0,0.0,0.6885245901639344,-0.0400230817279917,54.0,54.0
run_20251202T110303_iter1.json,human_like,standard,2025-12-02T11:02:46.647071Z,2025-12-02T11:03:03.283845Z,71,9.785510540008545,87.06750623961373,135.9098686112298,53.48073251838715,127.0054578781128,8.370637893676758,234.77458953857422,2,0.028169014084507043,0.027777777777777776,0.06556925678393268,84.61490043004716,
run_20251202T120810_iter1.json,human_like,standard,2025-12-02T12:07:53.930883Z,2025-12-02T12:08:10.345890Z,58,8.203738689422607,84.83936731156238,143.9252401653089,52.436653812095415,134.3069076538086,60.938358306884766,243.41893196105957,0,0.0,0.0,0.2676796717911216,5.0,5.0
run_20251202T120906_iter1.json,human_like,standard,2025-12-02T12:08:51.730312Z,2025-12-02T12:09:06.702218Z,55,8.11362886428833,81.34461300108906,144.88622971943445,57.140636850707835,149.57284927368164,11.762619018554688,241.43028259277344,2,0.03636363636363636,0.03571428571428571,-0.08848470667898467,3.0,3.0
run_20251202T121112_iter1.json,bot_obvious,standard,2025-12-02T12:11:04.375732Z,2025-12-02T12:11:12.980116Z,55,0.9729042053222656,678.381279872648,18.01674454300492,5.959824908810411,17.208337783813477,7.380485534667969,31.296968460083008,0,0.0,0.9629629629629629,-0.34763691560702176,59.0,30.0
run_20251202T155956_iter1.json,human_like,standard,2025-12-02T15:59:40.978974Z,2025-12-02T15:59:56.300120Z,50,7.111162185668945,84.37439399275326,145.12575889120296,54.222306176670166,138.87476921081543,58.99548530578613,226.62067413330078,0,0.0,0.0,-0.06282678227274645,13.0,13.0
run_20251202T160151_iter1.json,superhuman,standard,2025-12-02T16:01:41.788398Z,2025-12-02T16:01:51.030199Z,64,0.8629376888275146,889.9831470375251,13.697423632182772,5.916127288168274,14.384031295776367,0.0,38.15102577209473,0,0.0,0.9841269841269841,-0.00403750371775514,24.0,24.0
run_20251202T160200_iter2.json,superhuman,standard,2025-12-02T16:01:52.867377Z,2025-12-02T16:02:00.439420Z,45,0.5998141765594482,900.2788215134491,13.632140376351096,5.046921139662698,14.316916465759277,2.704620361328125,22.640466690063477,0,0.0,1.0,-0.03336268296900788,106.0,106.0
run_20251202T160211_iter3.json,superhuman,standard,2025-12-02T16:02:02.113938Z,2025-12-02T16:02:11.157655Z,59,0.7899801731109619,896.2250244988784,13.620347812257965,5.497896655149217,14.613628387451172,1.5940666198730469,25.310754776000977,0,0.0,1.0,-0.12260400304478956,71.0,71.0
run_20251202T160222_iter4.json,superhuman,standard,2025-12-02T16:02:13.352759Z,2025-12-02T16:02:22.634924Z,54,0.7053792476654053,918.6547550763459,13.309042408781231,6.894304753200673,13.11635971069336,0.0,47.64604568481445,0,0.0,0.9811320754716981,-0.052255607082420004,71.0,71.0
run_20251202T160232_iter5.json,superhuman,standard,2025-12-02T16:02:24.790890Z,2025-12-02T16:02:32.654071Z,63,0.9423177242279053,802.2771731471292,15.198672971417826,8.737056537521434,14.898300170898438,0.0,59.891700744628906,0,0.0,0.967741935483871,0.2861616916723844,24.0,24.0
run_20251202T160241_iter6.json,superhuman,standard,2025-12-02T16:02:34.280153Z,2025-12-02T16:02:41.865649Z,57,0.7720851898193359,885.9126026754284,13.787235532488141,7.264949550490947,14.173746109008789,0.0,48.0036735534668,0,0.0,0.9821428571428571,0.032999397111296715,59.0,59.0
run_20251202T160253_iter7.json,superhuman,standard,2025-12-02T16:02:43.568872Z,2025-12-02T16:02:53.472073Z,59,0.7833456993103027,903.815519282686,13.505960332936255,4.621116307621788,14.009356498718262,2.9397010803222656,26.593446731567383,0,0.0,1.0,0.05818068919897714,118.0,118.0
run_20251202T160303_iter8.json,superhuman,standard,2025-12-02T16:02:55.672938Z,2025-12-02T16:03:03.670374Z,58,0.6476950645446777,1074.5797491745288,11.363071307801365,5.824683445405378,11.459112167358398,0.0,25.174617767333984,0,0.0,1.0,-0.15168174797217585,35.0,35.0
run_20251202T160314_iter9.json,superhuman,standard,2025-12-02T16:03:05.406088Z,2025-12-02T16:03:14.143790Z,55,0.6241211891174316,1057.4869296350994,11.557799798470956,5.0945207223139555,12.611985206604004,0.0,20.151376724243164,0,0.0,1.0,-0.2074219124523231,83.0,83.0
run_20251202T160324_iter10.json,superhuman,standard,2025-12-02T16:03:15.877662Z,2025-12-02T16:03:24.244679Z,71,1.1978785991668701,711.2573850076041,17.11255141666957,6.955705379482256,18.57435703277588,0.0,29.968976974487305,0,0.0,1.0,-0.18312733268502215,12.0,12.0
run_20251202T160333_iter11.json,superhuman,standard,2025-12-02T16:03:25.886527Z,2025-12-02T16:03:33.177269Z,50,0.6084010601043701,986.191575499673,12.41634816539531,4.499367085129468,12.70914077758789,2.5053024291992188,19.740581512451172,0,0.0,1.0,0.021202934609052593,106.0,106.0
run_20251202T160342_iter12.json,superhuman,standard,2025-12-02T16:03:34.765217Z,2025-12-02T16:03:42.305007Z,42,0.633181095123291,795.9808084634345,15.443441344470513,5.013683171452058,15.402555465698242,3.1409263610839844,29.45256233215332,0,0.0,1.0,0.31201118780768433,118.0,118.0
run_20251202T160351_iter13.json,superhuman,standard,2025-12-02T16:03:43.944429Z,2025-12-02T16:03:51.447999Z,58,0.742621898651123,937.2198709251562,13.028454362300405,4.500363456565132,13.419151306152344,1.7020702362060547,21.73781394958496,0,0.0,1.0,0.09160283131545678,71.0,71.0
run_20251202T160400_iter14.json,superhuman,standard,2025-12-02T16:03:53.125256Z,2025-12-02T16:04:00.617406Z,66,0.7696857452392578,1028.9913836897235,11.841319157527042,4.435253906750888,12.30931282043457,0.0,23.468494415283203,0,0.0,1.0,-0.09353743452649073,95.0,95.0
run_20251202T160409_iter15.json,superhuman,standard,2025-12-02T16:04:02.243234Z,2025-12-02T16:04:09.727547Z,59,0.695814847946167,1017.5120609883505,11.996807723209775,5.354137918883161,12.71677017211914,0.0,24.06144142150879,0,0.0,1.0,-0.00902228972699085,71.0,71.0
run_20251202T160417_iter16.json,superhuman,standard,2025-12-02T16:04:11.438324Z,2025-12-02T16:04:17.409239Z,68,0.7863731384277344,1037.6753224703239,11.736912513846782,7.2803141435737295,12.461662292480469,0.0,51.99313163757324,0,0.0,0.9850746268656716,-0.11290825342336325,36.0,36.0
run_20251202T160425_iter17.json,superhuman,standard,2025-12-02T16:04:19.125526Z,2025-12-02T16:04:25.465415Z,60,0.7281761169433594,988.771786449575,12.341968083785751,7.449562359553803,12.119293212890625,0.0,50.31728744506836,0,0.0,0.9661016949152542,0.05993636532460542,107.0,107.0
run_20251202T160436_iter18.json,superhuman,standard,2025-12-02T16:04:27.209043Z,2025-12-02T16:04:36.548846Z,69,1.0757932662963867,769.664605589641,15.82048921024098,7.016142830382775,15.265226364135742,3.8564205169677734,41.484832763671875,0,0.0,0.9558823529411765,0.13886711099294846,12.0,12.0
run_20251202T160447_iter19.json,superhuman,standard,2025-12-02T16:04:38.700424Z,2025-12-02T16:04:47.780163Z,59,0.8104763031005859,873.5603956481527,13.973729363803205,8.381492613539518,13.237714767456055,0.0,63.66372108459473,0,0.0,0.9827586206896551,0.014316748289188235,59.0,59.0
run_20251202T160458_iter20.json,superhuman,standard,2025-12-02T16:04:49.843681Z,2025-12-02T16:04:58.068586Z,52,0.7039649486541748,886.4077695813547,13.80323428733676,5.429210939324129,14.610528945922852,1.6384124755859375,29.18529510498047,0,0.0,1.0,-0.000724420301405742,59.0,59.0
run_20251202T182319_iter1.json,human_like,standard,2025-12-02T18:21:36.549401Z,2025-12-02T18:23:19.147527Z,526,70.17417287826538,89.94762233891576,130.19327064613242,54.79740824639808,129.6224594116211,0.0,227.1292209625244,14,0.026615969581749048,0.025974025974025976,-0.07187245100850115,87.55357915879253,
run_20251202T182502_iter1.json,bot_obvious,standard,2025-12-02T18:24:17.834987Z,2025-12-02T18:25:02.354629Z,519,4.628858327865601,1345.4721572504411,8.93601993796448,2.3879143492993307,8.388161659240723,7.306098937988281,45.975685119628906,0,0.0,0.9961389961389961,0.11472015608632087,1345.4721572504411,
run_20251204T053134_iter1.json,bot_obvious,standard,2025-12-04T05:30:56.695669Z,2025-12-04T05:31:34.725310Z,506,5.47170090675354,1109.7097782712376,10.835051300502059,3.7377750561266403,10.040044784545898,8.517026901245117,73.24934005737305,0,0.0,0.998019801980198,0.4030100264602169,1109.7097782712376,
run_20251204T053417_iter1.json,bot_obvious,standard,2025-12-04T05:33:39.589018Z,2025-12-04T05:34:17.593655Z,532,5.781243085861206,1104.2607801102354,10.887463438533345,3.787480905263194,10.035276412963867,8.519649505615234,50.728797912597656,0,0.0,0.992467043314501,0.40466067134442013,1104.2607801102354,
run_20251204T053833_iter1.json,human_like,standard,2025-12-04T05:38:17.277967Z,2025-12-04T05:38:33.835345Z,64,9.598260402679443,80.0144992717228,152.35333972507053,52.467530052200225,154.19840812683105,58.885812759399414,234.5125675201416,0,0.0,0.0,0.1333812105907664,2.0,2.0
run_20251204T053923_iter1.json,bot_obvious,standard,2025-12-04T05:39:15.660533Z,2025-12-04T05:39:23.786062Z,49,1.2367093563079834,475.45528543213163,25.76477825641632,8.883633874052434,24.777770042419434,9.079456329345703,45.25041580200195,0,0.0,0.6458333333333334,0.3709334104173743,24.0,24.0
run_20251204T054157_iter1.json,superhuman,standard,2025-12-04T05:41:49.016184Z,2025-12-04T05:41:57.704545Z,64,1.2088885307312012,635.2943058657956,19.188706837003192,13.36036880272877,17.477989196777344,2.9647350311279297,108.21032524108887,0,0.0,0.9206349206349206,0.07673371720332893,24.0,24.0
run_20251204T060858_iter1.json,human_like,standard,2025-12-04T06:08:42.046366Z,2025-12-04T06:08:58.187938Z,56,8.600245237350464,78.13730672254964,150.8814953921134,53.03049533003379,165.4055118560791,14.167070388793945,233.92415046691895,2,0.03571428571428571,0.03508771929824561,0.12088939932611893,9.0,9.0
run_20251204T060955_iter1.json,superhuman,standard,2025-12-04T06:09:44.154675Z,2025-12-04T06:09:55.530142Z,61,1.0671250820159912,685.9552008815315,17.785418033599854,4.37077341770977,16.979455947875977,9.370088577270508,32.666921615600586,0,0.0,0.9666666666666667,0.18011127590828047,0.0,0.0
run_20251204T061410_iter1.json,bot_obvious,standard,2025-12-04T06:14:01.122341Z,2025-12-04T06:14:10.475123Z,54,1.2448456287384033,520.5464718197386,23.487653372422706,5.117917994244131,21.859169006347656,17.93527603149414,39.89386558532715,0,0.0,0.9056603773584906,0.011066534554383365,0.0,0.0
run_20251204T064153_iter1.json,human_like,standard,2025-12-04T06:41:37.700378Z,2025-12-04T06:41:53.168981Z,56,8.43142056465149,79.7018716890179,150.56108151163374,50.745110577363654,157.6772928237915,10.518074035644531,246.55461311340332,1,0.017857142857142856,0.017857142857142856,-0.1374924938190736,17.0,17.0
run_20251204T064209_iter1.json,superhuman,standard,2025-12-04T06:42:01.511583Z,2025-12-04T06:42:09.515343Z,43,0.7013108730316162,735.7650078480074,16.697877929324196,2.6466541024985544,17.001867294311523,11.537313461303711,25.522232055664062,0,0.0,1.0,-0.2362578856942479,0.0,0.0
run_20251204T070506_iter1.json,bot_obvious,standard,2025-12-04T07:04:57.439331Z,2025-12-04T07:05:06.985641Z,46,1.0686159133911133,516.5560357867963,23.747020297580296,6.380760035246708,22.092580795288086,19.14215087890625,57.0836067199707,0,0.0,0.9555555555555556,-0.04514179666830397,0.0,0.0
run_20251204T071945_iter1.json,bot_obvious,standard,2025-12-04T07:19:36.453830Z,2025-12-04T07:19:45.794499Z,68,1.8894479274749756,431.8721824159969,28.2007153354474,9.493982173928186,28.107881546020508,16.74509048461914,85.61515808105469,0,0.0,0.746268656716418,-0.05326007085227867,0.0,0.0
run_20251204T072114_iter1.json,human_like,standard,2025-12-04T07:20:56.576665Z,2025-12-04T07:21:14.071791Z,73,10.676069498062134,82.05266930484174,142.34759330749512,58.98880951422743,142.4245834350586,20.45726776123047,246.5341091156006,3,0.0410958904109589,0.04,0.033252071472080445,15.0,15.0
run_20251204T072156_iter1.json,superhuman,standard,2025-12-04T07:21:48.256944Z,2025-12-04T07:21:56.226687Z,58,1.2351484298706055,563.4950287496323,21.669270699484308,5.65799595798122,21.49224281311035,9.453773498535156,39.12210464477539,0,0.0,0.9473684210526315,-0.251093474676016,0.0,0.0
